index,annotator,datasource,doc_id,end_index,entity_id,entity,is_keyphrase,phrase,start_index
0,kevin,wikinews,84,1004.0,10,Mexico,0.0,"Ecumenical Hellenism program announced that the second decade of the program's operation will start with a concert with the famous Greek singer George Dalaras, at the Athens Concert Hall in mid-June as well as with the scheduled trip of the program to Mexico, during July 2007",728.0
0,kevin,wikinews,10,194.0,3,United Nations General Assembly,1.0,UN Secretary General Kofi Annan will formally present a plan this morning to the UN General Assembly when it meets in New York,68.0
0,kevin,wikinews,95,356.0,8,Russia,1.0,"The Quartet is made up of the United Nations, the European Union, the United States and Russia",262.0
0,kevin,wikinews,62,960.0,5,Russia,0.0,"Ki-moon also says that N. Korea should set aside its plans to launch the test missile and return to talks with South Korea, the United States, Japan, Russia, and China, on its nuclear program",769.0
0,kevin,wikinews,29,367.0,5,Stem cell,0.0,The issue presents a whole host of ethical questions for researchers in the stem cell field,276.0
0,kevin,wikinews,87,1700.0,2,United States Congress,0.0,Pelosi remarked that this one will be widely supported by Congress,1634.0
0,kevin,wikinews,94,378.0,10,United States,0.0,The were frozen at the Macau bank after the United States accused North Korea of money laundering and counterfeiting,262.0
1,kevin,wikinews,94,179.0,10,United States,1.0,North Korea has confirmed that it is in receipt of US$25 million that was frozen at a Macau bank,83.0
0,kevin,wikinews,89,264.0,11,Grady Memorial Hospital,1.0,"A man infected with extensively drug resistant tuberculosis has been placed in isolation at Grady Memorial Hospital with an armed guard at the door in Atlanta, Georgia",97.0
0,kevin,wikinews,34,1495.0,20,France,0.0,"International concern over the Iranian nuclear enrichment program was led by the European Union countries of France, Great Britain, and Germany , along with the United States",1321.0
0,kevin,wikinews,51,251.0,1,China,1.0,"North Korea launched two surface-to-air missiles, during military training exercises near the border with China, according to Kyodo News which cited two military sources",82.0
1,kevin,wikinews,51,479.0,1,China,0.0,"An ""Asian security source"" stated that the missiles may have been launched in the direction of China by mistake, and landed just inside the North Korean border",320.0
0,kevin,wikinews,80,222.0,5,George W. Bush,1.0,"On Wednesday, the Senate Foreign Relations Committee voted 12&ndash;9 against President George Bush's plan to send 21,500 additional US troops to Iraq",72.0
1,kevin,wikinews,80,953.0,5,George W. Bush,0.0,"Senator Richard Lugar said, ""I am not confident that President Bush's plan will succeed.""",864.0
0,kevin,wikinews,7,66.0,4,Texas,1.0,Texas representative proposes to outlaw 'sexy' cheerleading,7.0
1,kevin,wikinews,7,238.0,4,Texas,1.0,"Houston, Texas representative Al Edwards proposed a bill last week to ban ""sexually suggestive"" cheerleading in Texas high schools, middle schools, and elementary schools",68.0
2,kevin,wikinews,7,1374.0,4,Texas,1.0,"In Texas, there are competitions that start at the age of four",1312.0
0,kevin,wikinews,68,222.0,6,Hawker Siddeley Nimrod,0.0,"A NATO aircraft, a Hawker-Siddeley Nimrod MR2, crashed in Kandahar in southern Afghanistan today, killing 14 British servicemen",95.0
0,kevin,wikinews,72,244.0,2,South Korea,1.0,The United Nations Security Council has recommended the South Korean foreign minister Ban Ki-moon for appointment as the next Secretary-General of the United Nations,79.0
0,kevin,wikinews,64,59.0,4,Tsunami,1.0,Death toll in Indonesian tsunami continues to rise,9.0
1,kevin,wikinews,64,165.0,4,Tsunami,1.0,More than 650 people have now died after a tsunami hit the Indonesian island of Java on Monday afternoon,61.0
2,kevin,wikinews,64,554.0,4,Tsunami,0.0,They are too apprehensive to return home due to fears of another tsunami,482.0
3,kevin,wikinews,64,1534.0,4,Tsunami,0.0,The Indonesian government has been criticised for failing to inform residents living on the coast that a tsunami was looming,1410.0
4,kevin,wikinews,64,1847.0,4,Tsunami,0.0,"Speaking yesterday, Mr Yudhoyono vowed to hasten efforts to build an early warning system planned after the 2004 Asian tsunami",1721.0
5,kevin,wikinews,64,1965.0,4,Tsunami,0.0,"""We want to expedite efforts to get infrastructure for the tsunami warning system in place,"" AP quoted him as saying",1849.0
0,kevin,wikinews,71,1584.0,3,Italy,0.0,"When the law activates, France will join Ireland and Italy, which have passed similar measures",1490.0
1,kevin,wikinews,71,1790.0,3,Italy,0.0,"Italy, for example, has very strict measures, such as a minimum fine of 150 euros for smoking in public places with additional charges leveled if the offender was near a pregnant woman or a child under 13",1586.0
0,merian,wikinews,4,496.0,4,Wales,1.0,"hunting with dogs for foxes, hares and badgers will be illegal from Friday 18 February in England and Wales in accordance with the Hunting Act 2004",349.0
0,merian,wikinews,6,1475.0,3,Cocaine,1.0,the coca is also the raw material for cocaine,1430.0
1,merian,wikinews,6,1614.0,3,Cocaine,0.0,"Coca products are exported to drug cartels in Argentina, Brazil, Chile, European Union, and the USA as reported by arrested drug dealers.",1477.0
0,merian,wikinews,8,250.0,2,Japan,0.0,"Condoleezza Rice, in Japan as part of her first trip to Asia as United States Secretary of State, gave a speech in which she urged North Korea to return to currently stalled six-party talks",61.0
1,merian,wikinews,8,390.0,2,Japan,0.0,"She also pressed Asian partners in the talks, China, Japan, and South Korea, to make greater efforts to bring Pyongyang back into the fold",252.0
0,merian,wikinews,5,1147.0,9,Presidency of George W. Bush,0.0,"To combat this issue, the Bush administration has proposed US$780 million to institute a plan that works on two levels",1029.0
0,merian,wikinews,8,70.0,7,Condoleezza Rice,1.0,Rice pushes for fresh nuclear talks with North Korea,18.0
1,merian,wikinews,8,261.0,7,Condoleezza Rice,0.0,"Condoleezza Rice, in Japan as part of her first trip to Asia as United States Secretary of State, gave a speech in which she urged North Korea to return to currently stalled six-party talks",72.0
2,merian,wikinews,8,708.0,7,Condoleezza Rice,0.0,The North Korean government has stated that it will not return to talks until Rice retracts this statement.,601.0
3,merian,wikinews,8,1017.0,7,Condoleezza Rice,0.0,Rice will also travel to South Korea and China before ending her Asian tour.,941.0
4,merian,wikinews,8,401.0,7,Condoleezza Rice,0.0,"She also pressed Asian partners in the talks, China, Japan, and South Korea, to make greater efforts to bring Pyongyang back into the fold",263.0
5,merian,wikinews,8,600.0,7,Condoleezza Rice,0.0,"North Korea insists that Rice's labelling of Pyongyang as ""an outpost of tyranny"" is evidence that it is regarded as an enemy rather than an equal partner in the negotiations by the United States.",404.0
0,merian,wikinews,2,694.0,3,National Security Advisor (United States),0.0,President Bush announced his nomination of National Security Advisor Dr. Condoleezza Rice as Powell's successor,583.0
0,merian,wikinews,8,65.0,3,North Korea,1.0,Rice pushes for fresh nuclear talks with North Korea,13.0
1,merian,wikinews,8,256.0,3,North Korea,0.0,"Condoleezza Rice, in Japan as part of her first trip to Asia as United States Secretary of State, gave a speech in which she urged North Korea to return to currently stalled six-party talks",67.0
2,merian,wikinews,8,594.0,3,North Korea,0.0,"North Korea insists that Rice's labelling of Pyongyang as ""an outpost of tyranny"" is evidence that it is regarded as an enemy rather than an equal partner in the negotiations by the United States",399.0
3,merian,wikinews,8,702.0,3,North Korea,1.0,The North Korean government has stated that it will not return to talks until Rice retracts this statement,596.0
4,merian,wikinews,8,933.0,3,North Korea,0.0,"Pyongyang claims that it desires nuclear weapons as a defense against American aggression, although many members of the Bush administration have previously insisted that the United States has no intention of invading North Korea",705.0
0,merian,wikinews,5,150.0,10,United States,0.0,"A U.S. State Department report was released on Friday, March 4,",87.0
1,merian,wikinews,5,305.0,10,United States,0.0,The report made its way to U.S,275.0
2,merian,wikinews,5,1399.0,10,United States,1.0,"At the time of publishing, the U.S. government has already committed US$1.2 billion to counter-narcotics activities for 2005",1275.0
0,merian,wikinews,5,521.0,7,Prohibition of drugs,1.0,"Although the scope of study is large, investigating the status of illicit narcotics in almost every country during 2004, attention has focused on Afghanistan",364.0
0,merian,wikinews,2,263.0,5,Presidency of George W. Bush,1.0,his resignation was accepted by President George W. Bush,207.0
1,merian,wikinews,2,323.0,5,Presidency of George W. Bush,0.0,His resignation letter was sent to the President on Friday,265.0
2,merian,wikinews,2,682.0,5,Presidency of George W. Bush,1.0,President Bush announced his nomination of National Security Advisor Dr. Condoleezza Rice as Powell's successor.,570.0
3,merian,wikinews,2,865.0,5,Presidency of George W. Bush,0.0,"Reuters cited senior Bush administration officials as saying that her deputy, Stephen Hadley, will succeed her in her role as Assistant to the President for National Security Affairs",683.0
0,merian,wikinews,3,1673.0,11,United States House of Representatives,1.0,"Former Speaker of the House of Representatives Newt Gingrich has recently said that the Democrats should only elect Dean ""if they have a true death wish.""",1519.0
0,merian,wikinews,6,57.0,1,Bolivia,0.0,Bolivian Congress refuse president's resignation,9.0
1,merian,wikinews,6,153.0,1,Bolivia,0.0,The National Congress of Bolivia refused the resignation of the Bolivian President Carlos Mesa,59.0
2,merian,wikinews,6,351.0,1,Bolivia,0.0,"The President of Bolivia Carlos Mesa officially resigned last Sunday, March 6.",273.0
3,merian,wikinews,6,876.0,1,Bolivia,0.0,"I cannot continue governing and being threatened for a national blockade that strangles the country, for ultimata, strikes, threats and actions, that don't do anything else besides destroying our productive apparatus, our confidence, our future The positions of the most important figures of Bolivian politics, and of some regional and syndical social organizations are taking Bolivia to a confrontation point that puts in risk, in my opinion, our future and our viability.",403.0
4,merian,wikinews,6,1091.0,1,Bolivia,0.0,Morales caused the resignation of the former Bolivian president Gonzalo Sánchez de Lozada in October 2003,986.0
5,merian,wikinews,6,1165.0,1,Bolivia,0.0,The MAS resist the efforts of the Bolivian government to eradicate coca,1094.0
6,merian,wikinews,6,1266.0,1,Bolivia,0.0,"The use of coca is an old tradition of Bolivian Indians, as tea, medicine, and during social events",1167.0
7,merian,wikinews,6,1420.0,1,Bolivia,1.0,"Bolivia is considered the world's third-largest cultivator of coca, after Colombia and Peru.",1328.0
8,merian,wikinews,6,1865.0,1,Bolivia,0.0,Mesa has the support of part of Bolivian population.,1813.0
9,merian,wikinews,6,2107.0,1,Bolivia,0.0,He says that the Bolivian population will continue to support him.,2041.0
10,merian,wikinews,6,2216.0,1,Bolivia,0.0,"He also accuses Mesa of trying to favor the interests of oil companies, contrary to the interests of Bolivia",2108.0
11,merian,wikinews,6,2435.0,1,Bolivia,0.0,Labour unions and indigenous groups continue the blockage of roads in Bolivia to express their dissenting opinion against the government,2299.0
0,merian,wikinews,2,84.0,0,Colin Powell,1.0,"Colin Powell Resigns as U.S. Secretary of State, Rice Likely Successor",14.0
1,merian,wikinews,2,172.0,0,Colin Powell,1.0,Secretary of State Colin Powell submitted his long-expected resignation as of Monday,88.0
